r0,p0,y0,r1,p1,y1,r2,p2,y2,r3,p3,y3,r4,p4,y4,r5,p5,y5,r6,p6,y6,r7,p7,y7,r8,p8,y8,r9,p9,y9,r10,p10,y10,r11,p11,y11,r12,p12,y12,r13,p13,y13,r14,p14,y14,r15,p15,y15,r16,p16,y16,r17,p17,y17,r18,p18,y18,r19,p19,y19,target
-1.215331,0.866187,-1.332001,-1.215284,0.866151,-1.332170,-1.215215,0.866120,-1.332199,-1.215124,0.866097,-1.332249,-1.215041,0.866085,-1.332310,-1.214988,0.866070,-1.332360,-1.214911,0.866067,-1.332436,-1.214800,0.866068,-1.332530,-1.214702,0.866063,-1.332613,-1.214658,0.866060,-1.332674,-1.214690,0.866063,-1.332703,-1.214775,0.866074,-1.332705,-1.214877,0.866084,-1.332684,-1.215008,0.866101,-1.332638,-1.215174,0.866109,-1.332550,-1.215376,0.866115,-1.332424,-1.215609,0.866123,-1.332263,-1.215853,0.866115,-1.332070,-1.216062,0.866097,-1.331892,-1.216246,0.866071,-1.331709,3
-1.216649,0.865729,-1.331018,-1.216627,0.865661,-1.331006,-1.216561,0.865602,-1.331044,-1.216453,0.865554,-1.331125,-1.216323,0.865529,-1.331241,-1.216177,0.865516,-1.331376,-1.216000,0.865503,-1.331539,-1.215815,0.865496,-1.331720,-1.215647,0.865501,-1.331904,-1.215477,0.865508,-1.332094,-1.215324,0.865518,-1.332273,-1.215218,0.865524,-1.332414,-1.215132,0.865521,-1.332532,-1.215072,0.865517,-1.332616,-1.215036,0.865519,-1.332664,-1.214989,0.865507,-1.332708,-1.214945,0.865505,-1.332727,-1.214874,0.865500,-1.332754,-1.214811,0.865491,-1.332767,-1.214770,0.865480,-1.332762,3
-1.214701,0.865340,-1.332620,-1.214777,0.865304,-1.332580,-1.214838,0.865294,-1.332556,-1.214887,0.865277,-1.332675,-1.214924,0.865263,-1.332675,-1.214953,0.865248,-1.332786,-1.214997,0.865234,-1.332762,-1.215019,0.865217,-1.332880,-1.215043,0.865224,-1.332875,-1.215061,0.865238,-1.333010,-1.215083,0.865255,-1.332992,-1.215076,0.865275,-1.333117,-1.215054,0.865279,-1.333110,-1.215055,0.865283,-1.333280,-1.215059,0.865283,-1.333258,-1.215084,0.865294,-1.333391,-1.215105,0.865309,-1.333374,-1.215130,0.865323,-1.333460,-1.215140,0.865347,-1.333468,-1.215108,0.865373,-1.333661,3
-1.214643,0.865565,-1.334531,-1.214598,0.865595,-1.334602,-1.214576,0.865605,-1.334785,-1.214525,0.865602,-1.334837,-1.214469,0.865588,-1.335023,-1.214382,0.865551,-1.335060,-1.214284,0.865521,-1.335363,-1.214173,0.865473,-1.335408,-1.214016,0.865424,-1.335599,-1.213876,0.865378,-1.335675,-1.213719,0.865333,-1.335850,-1.213557,0.865289,-1.335941,-1.213394,0.865257,-1.336216,-1.213265,0.865223,-1.336312,-1.213202,0.865200,-1.336512,-1.213179,0.865181,-1.336553,-1.213187,0.865174,-1.336692,-1.213228,0.865170,-1.336657,-1.213284,0.865149,-1.336750,-1.213316,0.865144,-1.336698,3
-1.213380,0.865093,-1.336655,-1.213424,0.865071,-1.336682,-1.213476,0.865054,-1.336591,-1.213519,0.865048,-1.336797,-1.213530,0.865042,-1.336881,-1.213513,0.865028,-1.336842,-1.213477,0.865027,-1.336936,-1.213438,0.865038,-1.336914,-1.213418,0.865035,-1.336988,-1.213425,0.865048,-1.336930,-1.213426,0.865064,-1.336979,-1.213408,0.865093,-1.336955,-1.213391,0.865125,-1.337068,-1.213344,0.865164,-1.337061,-1.213271,0.865221,-1.337197,-1.213204,0.865268,-1.337178,-1.213119,0.865313,-1.337317,-1.213018,0.865350,-1.337315,-1.212904,0.865374,-1.337306,-1.212785,0.865393,-1.337296,3
-1.211639,0.865729,-1.337564,-1.211460,0.865802,-1.337670,-1.211333,0.865883,-1.337664,-1.211248,0.865974,-1.337755,-1.211126,0.866054,-1.337730,-1.210988,0.866152,-1.337858,-1.210911,0.866246,-1.337875,-1.210873,0.866332,-1.338004,-1.210837,0.866391,-1.337978,-1.210805,0.866435,-1.338058,-1.210817,0.866480,-1.337992,-1.210814,0.866524,-1.338055,-1.210758,0.866544,-1.338016,-1.210675,0.866524,-1.338109,-1.210551,0.866468,-1.338124,-1.210376,0.866381,-1.338290,-1.210216,0.866262,-1.338362,-1.210057,0.866112,-1.338574,-1.209913,0.865935,-1.338670,-1.209776,0.865726,-1.338889,3
-1.208934,0.864322,-1.339610,-1.208875,0.864139,-1.339668,-1.208858,0.863989,-1.339841,-1.208886,0.863875,-1.339880,-1.208912,0.863818,-1.340013,-1.208933,0.863792,-1.340083,-1.208944,0.863788,-1.340243,-1.208896,0.863822,-1.340334,-1.208820,0.863864,-1.340499,-1.208721,0.863911,-1.340587,-1.208609,0.863975,-1.340745,-1.208501,0.864039,-1.340845,-1.208397,0.864110,-1.341068,-1.208329,0.864165,-1.341162,-1.208289,0.864213,-1.341351,-1.208303,0.864254,-1.341422,-1.208390,0.864288,-1.341705,-1.208541,0.864318,-1.341706,-1.208745,0.864345,-1.341762,-1.209007,0.864347,-1.341669,3
-1.210384,0.864273,-1.341426,-1.210532,0.864225,-1.341433,-1.210621,0.864175,-1.341405,-1.210677,0.864130,-1.341455,-1.210790,0.864093,-1.341433,-1.210888,0.864083,-1.341513,-1.210971,0.864103,-1.341536,-1.211049,0.864143,-1.341689,-1.211137,0.864189,-1.341686,-1.211272,0.864226,-1.341764,-1.211414,0.864257,-1.341724,-1.211596,0.864290,-1.341714,-1.211772,0.864334,-1.341642,-1.211945,0.864395,-1.341632,-1.212099,0.864485,-1.341566,-1.212243,0.864579,-1.341539,-1.212391,0.864695,-1.341474,-1.212537,0.864794,-1.341541,-1.212670,0.864900,-1.341490,-1.212807,0.864995,-1.341499,3
-1.212731,0.865285,-1.341982,-1.212634,0.865289,-1.342055,-1.212557,0.865300,-1.342231,-1.212494,0.865312,-1.342305,-1.212482,0.865328,-1.342442,-1.212463,0.865336,-1.342490,-1.212531,0.865349,-1.342552,-1.212624,0.865355,-1.342506,-1.212762,0.865378,-1.342545,-1.212932,0.865402,-1.342429,-1.213080,0.865408,-1.342418,-1.213237,0.865407,-1.342270,-1.213385,0.865389,-1.342226,-1.213494,0.865363,-1.342091,-1.213562,0.865335,-1.342087,-1.213591,0.865288,-1.342017,-1.213593,0.865223,-1.342063,-1.213574,0.865156,-1.342044,-1.213522,0.865072,-1.342140,-1.213465,0.864952,-1.342154,3
-1.213800,0.864279,-1.342305,-1.213920,0.864199,-1.342303,-1.214041,0.864134,-1.342210,-1.214135,0.864058,-1.342356,-1.214229,0.863995,-1.342250,-1.214334,0.863953,-1.342228,-1.214408,0.863928,-1.342148,-1.214431,0.863912,-1.342190,-1.214420,0.863906,-1.342166,-1.214375,0.863897,-1.342280,-1.214352,0.863887,-1.342267,-1.214346,0.863876,-1.342324,-1.214359,0.863871,-1.342297,-1.214409,0.863872,-1.342337,-1.214490,0.863878,-1.342249,-1.214577,0.863886,-1.342256,-1.214702,0.863917,-1.342135,-1.214859,0.863963,-1.342059,-1.215001,0.864012,-1.341912,-1.215136,0.864076,-1.341858,3
-1.215619,0.864410,-1.341426,-1.215602,0.864426,-1.341382,-1.215577,0.864445,-1.341481,-1.215521,0.864466,-1.341470,-1.215422,0.864482,-1.341608,-1.215303,0.864507,-1.341660,-1.215162,0.864522,-1.341812,-1.215019,0.864544,-1.341904,-1.214881,0.864569,-1.342163,-1.214731,0.864590,-1.342290,-1.214581,0.864615,-1.342546,-1.214470,0.864625,-1.342655,-1.214378,0.864639,-1.342933,-1.214309,0.864673,-1.343042,-1.214262,0.864709,-1.343201,-1.214246,0.864737,-1.343254,-1.214267,0.864768,-1.343384,-1.214324,0.864784,-1.343368,-1.214431,0.864814,-1.343366,-1.214554,0.864847,-1.343268,3
-1.214893,0.864905,-1.342886,-1.214843,0.864894,-1.342913,-1.214788,0.864895,-1.342864,-1.214709,0.864900,-1.342895,-1.214598,0.864916,-1.342902,-1.214483,0.864924,-1.342998,-1.214376,0.864923,-1.343002,-1.214269,0.864923,-1.343079,-1.214182,0.864915,-1.343070,-1.214113,0.864918,-1.343134,-1.214051,0.864929,-1.343326,-1.213960,0.864962,-1.343344,-1.213802,0.864994,-1.343493,-1.213600,0.865028,-1.343604,-1.213398,0.865058,-1.343719,-1.213208,0.865069,-1.343823,-1.213075,0.865079,-1.343896,-1.212885,0.865093,-1.344018,-1.212691,0.865103,-1.344154,-1.212488,0.865103,-1.344309,3
-1.212242,0.864916,-1.344566,-1.212254,0.864892,-1.344536,-1.212277,0.864864,-1.344488,-1.212302,0.864849,-1.344427,-1.212338,0.864839,-1.344355,-1.212396,0.864832,-1.344264,-1.212493,0.864827,-1.344153,-1.212576,0.864841,-1.344068,-1.212639,0.864862,-1.344004,-1.212695,0.864874,-1.343942,-1.212770,0.864905,-1.343871,-1.212826,0.864924,-1.343820,-1.212860,0.864943,-1.343783,-1.212883,0.864967,-1.343762,-1.212906,0.865008,-1.343757,-1.212933,0.865050,-1.343739,-1.212948,0.865097,-1.343715,-1.212950,0.865154,-1.343694,-1.212999,0.865206,-1.343623,-1.213045,0.865280,-1.343551,3
-1.213067,0.865656,-1.343165,-1.213046,0.865678,-1.343127,-1.213005,0.865686,-1.343111,-1.213011,0.865687,-1.343069,-1.213041,0.865670,-1.343009,-1.213094,0.865645,-1.342942,-1.213133,0.865616,-1.342879,-1.213154,0.865589,-1.342819,-1.213136,0.865555,-1.342782,-1.213153,0.865530,-1.342727,-1.213201,0.865503,-1.342662,-1.213263,0.865491,-1.342612,-1.213329,0.865498,-1.342574,-1.213366,0.865518,-1.342571,-1.213371,0.865538,-1.342591,-1.213337,0.865560,-1.342637,-1.213293,0.865556,-1.342692,-1.213230,0.865524,-1.342749,-1.213173,0.865446,-1.342782,-1.213088,0.865318,-1.342811,3
-1.212511,0.864013,-1.342869,-1.212520,0.863782,-1.342817,-1.212528,0.863578,-1.342776,-1.212502,0.863419,-1.342762,-1.212450,0.863281,-1.342767,-1.212387,0.863186,-1.342793,-1.212268,0.863132,-1.342878,-1.212142,0.863099,-1.342967,-1.212008,0.863100,-1.343086,-1.211897,0.863118,-1.343193,-1.211820,0.863146,-1.343270,-1.211760,0.863174,-1.343328,-1.211664,0.863212,-1.343410,-1.211542,0.863256,-1.343494,-1.211399,0.863278,-1.343573,-1.211269,0.863294,-1.343636,-1.211112,0.863308,-1.343717,-1.211015,0.863304,-1.343761,-1.210958,0.863298,-1.343777,-1.210846,0.863303,-1.343833,3
-1.210114,0.863054,-1.344276,-1.210103,0.863020,-1.344324,-1.210123,0.862996,-1.344352,-1.210164,0.862974,-1.344359,-1.210201,0.862971,-1.344360,-1.210276,0.862981,-1.344344,-1.210378,0.863018,-1.344311,-1.210499,0.863059,-1.344254,-1.210655,0.863118,-1.344164,-1.210805,0.863190,-1.344065,-1.210956,0.863272,-1.343953,-1.211099,0.863378,-1.343833,-1.211248,0.863475,-1.343700,-1.211378,0.863569,-1.343579,-1.211574,0.863669,-1.343418,-1.211792,0.863754,-1.343235,-1.211999,0.863854,-1.343070,-1.212207,0.863957,-1.342900,-1.212387,0.864054,-1.342743,-1.212540,0.864137,-1.342604,3
-1.213310,0.864431,-1.341903,-1.213389,0.864441,-1.341805,-1.213481,0.864454,-1.341692,-1.213576,0.864476,-1.341598,-1.213694,0.864488,-1.341478,-1.213804,0.864495,-1.341358,-1.213916,0.864488,-1.341231,-1.214035,0.864464,-1.341106,-1.214124,0.864416,-1.340992,-1.214181,0.864367,-1.340906,-1.214190,0.864304,-1.340862,-1.214161,0.864232,-1.340849,-1.214118,0.864170,-1.340861,-1.214052,0.864078,-1.340895,-1.214007,0.863984,-1.340933,-1.213956,0.863881,-1.340981,-1.213900,0.863760,-1.341024,-1.213847,0.863631,-1.341063,-1.213841,0.863523,-1.341075,-1.213852,0.863396,-1.341059,3
-1.432738,-0.005668,-1.196202,-1.432022,-0.005732,-1.196172,-1.431728,-0.005526,-1.199091,-1.431729,-0.005161,-1.199497,-1.431978,-0.004821,-1.202464,-1.432321,-0.004578,-1.202885,-1.432730,-0.004627,-1.203765,-1.433141,-0.004736,-1.203983,-1.433583,-0.005066,-1.204035,-1.434174,-0.005531,-1.204084,-1.434734,-0.005945,-1.205179,-1.435332,-0.006362,-1.205246,-1.435824,-0.006717,-1.206176,-1.436370,-0.006978,-1.206311,-1.436937,-0.007094,-1.207127,-1.437461,-0.007165,-1.207378,-1.438028,-0.007319,-1.207614,-1.438505,-0.007544,-1.207761,-1.438885,-0.007846,-1.207881,-1.439245,-0.008225,-1.207904,4
-1.440577,-0.010280,-1.208491,-1.440495,-0.010612,-1.208411,-1.440311,-0.010907,-1.208280,-1.439972,-0.011199,-1.207675,-1.439579,-0.011452,-1.207778,-1.439201,-0.011717,-1.207606,-1.438857,-0.011923,-1.207422,-1.438524,-0.012055,-1.207335,-1.438210,-0.012178,-1.207067,-1.437916,-0.012282,-1.206990,-1.437661,-0.012311,-1.206653,-1.437468,-0.012270,-1.206666,-1.437385,-0.012189,-1.206157,-1.437411,-0.012090,-1.206211,-1.437544,-0.011934,-1.206276,-1.437709,-0.011759,-1.206368,-1.437855,-0.011589,-1.206185,-1.437931,-0.011430,-1.206229,-1.437950,-0.011259,-1.206290,-1.437914,-0.011099,-1.206330,4
-1.437274,-0.010379,-1.207175,-1.437060,-0.010373,-1.207620,-1.436838,-0.010306,-1.207701,-1.436649,-0.010221,-1.208310,-1.436511,-0.010130,-1.208498,-1.436433,-0.010063,-1.209015,-1.436422,-0.009997,-1.209288,-1.436436,-0.009921,-1.210080,-1.436462,-0.009853,-1.210385,-1.436542,-0.009800,-1.210804,-1.436688,-0.009782,-1.211088,-1.436875,-0.009819,-1.211427,-1.437091,-0.009866,-1.211593,-1.437348,-0.009889,-1.211930,-1.437658,-0.009906,-1.212040,-1.437981,-0.009907,-1.212775,-1.438307,-0.009915,-1.212808,-1.438611,-0.009927,-1.213554,-1.438906,-0.009973,-1.213491,-1.439134,-0.009986,-1.213818,4
-1.439942,-0.010242,-1.214192,-1.440055,-0.010264,-1.214012,-1.440144,-0.010273,-1.213983,-1.440162,-0.010269,-1.213846,-1.440120,-0.010270,-1.214258,-1.440065,-0.010279,-1.214149,-1.439997,-0.010275,-1.214617,-1.439919,-0.010251,-1.214531,-1.439831,-0.010213,-1.215095,-1.439790,-0.010155,-1.215046,-1.439767,-0.010092,-1.215494,-1.439762,-0.010033,-1.215435,-1.439781,-0.009977,-1.215828,-1.439838,-0.009915,-1.215732,-1.439909,-0.009859,-1.216137,-1.440049,-0.009804,-1.215999,-1.440229,-0.009742,-1.216271,-1.440451,-0.009689,-1.216125,-1.440714,-0.009640,-1.216458,-1.441031,-0.009608,-1.216289,4
-1.442623,-0.009387,-1.216167,-1.442764,-0.009356,-1.216184,-1.442873,-0.009336,-1.215975,-1.442987,-0.009301,-1.216051,-1.443115,-0.009265,-1.215888,-1.443266,-0.009219,-1.216001,-1.443456,-0.009180,-1.215896,-1.443662,-0.009153,-1.216166,-1.443862,-0.009146,-1.216091,-1.444045,-0.009139,-1.216406,-1.444201,-0.009179,-1.216341,-1.444327,-0.009234,-1.216275,-1.444466,-0.009297,-1.216214,-1.444629,-0.009343,-1.216169,-1.444799,-0.009360,-1.216155,-1.444960,-0.009374,-1.216154,-1.445089,-0.009403,-1.216155,-1.445209,-0.009432,-1.216168,-1.445290,-0.009453,-1.216179,-1.445355,-0.009470,-1.216184,4
-1.445400,-0.009538,-1.209725,-1.445411,-0.009543,-1.209618,-1.445462,-0.009548,-1.209522,-1.445539,-0.009547,-1.209433,-1.445655,-0.009544,-1.209366,-1.445781,-0.009514,-1.209322,-1.445909,-0.009440,-1.209303,-1.446015,-0.009372,-1.209293,-1.446092,-0.009293,-1.209297,-1.446144,-0.009234,-1.209292,-1.446179,-0.009160,-1.209284,-1.446186,-0.009091,-1.209269,-1.446180,-0.009030,-1.209248,-1.446169,-0.008967,-1.209241,-1.446157,-0.008916,-1.209229,-1.446136,-0.008870,-1.209210,-1.446085,-0.008862,-1.209169,-1.446019,-0.008862,-1.209130,-1.445948,-0.008878,-1.209105,-1.445894,-0.008893,-1.209098,4
-1.445590,-0.008955,-1.209415,-1.445503,-0.008988,-1.209444,-1.445428,-0.009011,-1.209466,-1.445403,-0.009049,-1.209469,-1.445435,-0.009114,-1.209456,-1.445519,-0.009181,-1.209429,-1.445637,-0.009244,-1.209383,-1.445781,-0.009307,-1.209319,-1.445910,-0.009364,-1.209238,-1.445997,-0.009419,-1.209144,-1.446048,-0.009478,-1.209040,-1.446093,-0.009546,-1.208938,-1.446118,-0.009620,-1.208843,-1.446175,-0.009674,-1.208782,-1.446253,-0.009710,-1.208759,-1.446344,-0.009729,-1.208782,-1.446435,-0.009761,-1.208833,-1.446556,-0.009806,-1.208911,-1.446686,-0.009871,-1.208990,-1.446842,-0.009983,-1.209061,4
-1.447157,-0.010957,-1.209260,-1.447089,-0.011154,-1.209242,-1.446990,-0.011350,-1.209217,-1.446875,-0.011537,-1.209190,-1.446733,-0.011719,-1.209155,-1.446568,-0.011864,-1.209123,-1.446401,-0.011963,-1.209108,-1.446221,-0.012019,-1.209101,-1.446053,-0.012043,-1.209091,-1.445905,-0.012025,-1.209086,-1.445795,-0.011989,-1.209067,-1.445714,-0.011951,-1.209014,-1.445693,-0.011903,-1.208930,-1.445724,-0.011842,-1.208821,-1.445776,-0.011758,-1.208688,-1.445817,-0.011648,-1.208531,-1.445879,-0.011521,-1.208340,-1.445921,-0.011384,-1.208129,-1.445963,-0.011231,-1.207915,-1.445990,-0.011091,-1.207685,4
-1.445579,-0.010611,-1.206269,-1.445453,-0.010606,-1.206066,-1.445307,-0.010602,-1.205875,-1.445151,-0.010616,-1.205703,-1.444979,-0.010637,-1.205556,-1.444787,-0.010673,-1.205436,-1.444584,-0.010709,-1.205336,-1.444415,-0.010750,-1.205268,-1.444290,-0.010798,-1.205235,-1.444189,-0.010840,-1.205231,-1.444144,-0.010880,-1.205252,-1.444138,-0.010901,-1.205310,-1.444154,-0.010920,-1.205376,-1.444183,-0.010938,-1.205449,-1.444214,-0.010950,-1.205504,-1.444238,-0.010940,-1.205552,-1.444241,-0.010902,-1.205584,-1.444233,-0.010826,-1.205594,-1.444225,-0.010729,-1.205569,-1.444240,-0.010601,-1.205502,4
-1.444881,-0.009230,-1.203789,-1.445046,-0.008913,-1.203248,-1.445226,-0.008569,-1.202650,-1.445425,-0.008200,-1.202004,-1.445622,-0.007800,-1.201326,-1.445805,-0.007400,-1.200622,-1.445953,-0.007005,-1.199908,-1.446065,-0.006634,-1.199195,-1.446131,-0.006285,-1.198503,-1.446170,-0.005961,-1.197849,-1.446210,-0.005656,-1.197237,-1.446253,-0.005367,-1.196692,-1.446283,-0.005092,-1.196212,-1.446319,-0.004832,-1.195786,-1.446336,-0.004586,-1.195429,-1.446330,-0.004343,-1.195133,-1.446343,-0.004121,-1.194896,-1.446396,-0.003919,-1.194707,-1.446471,-0.003734,-1.194560,-1.446555,-0.003563,-1.194450,4
-1.446787,-0.003229,-1.194286,-1.446782,-0.003302,-1.194326,-1.446762,-0.003410,-1.194377,-1.446748,-0.003543,-1.194444,-1.446707,-0.003706,-1.194519,-1.446649,-0.003876,-1.194611,-1.446586,-0.004055,-1.194724,-1.446533,-0.004249,-1.194857,-1.446487,-0.004475,-1.195003,-1.446470,-0.004713,-1.195157,-1.446463,-0.004960,-1.195324,-1.446480,-0.005209,-1.195498,-1.446474,-0.005447,-1.195685,-1.446470,-0.005704,-1.195865,-1.446482,-0.005957,-1.196045,-1.446491,-0.006227,-1.196214,-1.446485,-0.006493,-1.196379,-1.446434,-0.006755,-1.196522,-1.446353,-0.007021,-1.196644,-1.446265,-0.007265,-1.196754,4
-1.446149,-0.008293,-1.197258,-1.446140,-0.008406,-1.197297,-1.446118,-0.008504,-1.197340,-1.446061,-0.008587,-1.197804,-1.445992,-0.008652,-1.197873,-1.445894,-0.008717,-1.198271,-1.445804,-0.008763,-1.198346,-1.445703,-0.008795,-1.198798,-1.445609,-0.008822,-1.198881,-1.445544,-0.008851,-1.199370,-1.445513,-0.008880,-1.199451,-1.445520,-0.008921,-1.199843,-1.445580,-0.008956,-1.199930,-1.445681,-0.008982,-1.200319,-1.445821,-0.008998,-1.200412,-1.445960,-0.009000,-1.200772,-1.446073,-0.009006,-1.200861,-1.446171,-0.009009,-1.201301,-1.446234,-0.009004,-1.201358,-1.446285,-0.008998,-1.201688,4
-1.445870,-0.008918,-1.202450,-1.445839,-0.008917,-1.202485,-1.445846,-0.008921,-1.202788,-1.445887,-0.008936,-1.202847,-1.445953,-0.008946,-1.203151,-1.446021,-0.008975,-1.203223,-1.446082,-0.009004,-1.203543,-1.446130,-0.009024,-1.203633,-1.446135,-0.009023,-1.203887,-1.446092,-0.009020,-1.203997,-1.446020,-0.009020,-1.204193,-1.445925,-0.009025,-1.204314,-1.445829,-0.009019,-1.204662,-1.445730,-0.009026,-1.204815,-1.445644,-0.009035,-1.205586,-1.445554,-0.009073,-1.205745,-1.445471,-0.009106,-1.206457,-1.445375,-0.009136,-1.206653,-1.445302,-0.009166,-1.207515,-1.445230,-0.009188,-1.207748,4
-1.444997,-0.009358,-1.210381,-1.444984,-0.009386,-1.210944,-1.445009,-0.009430,-1.211021,-1.445073,-0.009462,-1.211530,-1.445166,-0.009501,-1.211571,-1.445271,-0.009551,-1.211907,-1.445356,-0.009593,-1.211912,-1.445429,-0.009639,-1.212278,-1.445481,-0.009690,-1.212254,-1.445517,-0.009742,-1.212692,-1.445537,-0.009783,-1.212659,-1.445570,-0.009838,-1.213116,-1.445583,-0.009867,-1.213077,-1.445570,-0.009893,-1.213409,-1.445580,-0.009930,-1.213368,-1.445601,-0.009968,-1.213860,-1.445660,-0.010017,-1.213834,-1.445742,-0.010048,-1.214159,-1.445835,-0.010093,-1.214142,-1.445935,-0.010123,-1.214550,4
-1.446573,-0.010414,-1.215192,-1.446703,-0.010454,-1.215139,-1.446859,-0.010491,-1.215426,-1.447011,-0.010503,-1.215398,-1.447145,-0.010513,-1.215714,-1.447264,-0.010534,-1.215691,-1.447383,-0.010572,-1.216068,-1.447500,-0.010644,-1.216024,-1.447602,-0.010738,-1.216253,-1.447665,-0.010862,-1.216152,-1.447688,-0.011000,-1.216449,-1.447665,-0.011146,-1.216305,-1.447602,-0.011309,-1.216304,-1.447508,-0.011481,-1.216145,-1.447393,-0.011653,-1.216207,-1.447297,-0.011808,-1.216103,-1.447161,-0.011938,-1.216063,-1.446995,-0.012053,-1.216046,-1.446811,-0.012171,-1.216162,-1.446618,-0.012274,-1.216213,4
-1.446159,-0.012494,-1.217096,-1.446222,-0.012499,-1.217318,-1.446290,-0.012491,-1.217452,-1.446333,-0.012488,-1.217607,-1.446347,-0.012474,-1.217662,-1.446335,-0.012451,-1.217511,-1.446322,-0.012414,-1.217521,-1.446335,-0.012352,-1.217359,-1.446365,-0.012295,-1.217387,-1.446340,-0.012219,-1.217360,-1.446315,-0.012178,-1.217366,-1.446287,-0.012145,-1.217516,-1.446215,-0.012113,-1.217508,-1.446100,-0.012083,-1.217674,-1.445961,-0.012073,-1.217680,-1.445787,-0.012078,-1.217817,-1.445612,-0.012113,-1.217834,-1.445433,-0.012167,-1.218086,-1.445267,-0.012221,-1.218227,-1.445091,-0.012274,-1.218274,4
-1.444451,-0.012765,-1.219175,-1.444394,-0.012838,-1.219418,-1.444324,-0.012901,-1.219506,-1.444244,-0.012949,-1.219833,-1.444172,-0.012961,-1.219930,-1.444099,-0.012955,-1.220025,-1.444051,-0.012921,-1.220116,-1.444023,-0.012874,-1.220209,-1.444022,-0.012813,-1.220295,-1.444061,-0.012756,-1.220364,-1.444127,-0.012705,-1.220406,-1.444193,-0.012647,-1.220438,-1.444276,-0.012574,-1.220476,-1.444349,-0.012497,-1.220522,-1.444433,-0.012422,-1.220564,-1.444535,-0.012362,-1.220605,-1.444661,-0.012315,-1.220640,-1.444809,-0.012280,-1.220666,-1.444943,-0.012254,-1.220698,-1.445077,-0.012239,-1.220744,4
-1.445784,-0.012325,-1.221165,-1.445883,-0.012333,-1.221228,-1.445996,-0.012344,-1.221273,-1.446110,-0.012344,-1.221301,-1.446221,-0.012335,-1.221309,-1.446332,-0.012325,-1.221293,-1.446440,-0.012295,-1.221260,-1.446544,-0.012260,-1.221210,-1.446632,-0.012227,-1.221136,-1.446717,-0.012209,-1.221042,-1.446772,-0.012196,-1.220922,-1.446804,-0.012172,-1.220791,-1.446803,-0.012144,-1.220631,-1.446739,-0.012102,-1.220464,-1.446637,-0.012070,-1.220277,-1.446516,-0.012029,-1.220088,-1.446410,-0.011990,-1.219900,-1.446311,-0.011958,-1.219722,-1.446249,-0.011931,-1.219556,-1.446219,-0.011901,-1.219408,4
-1.446159,-0.011868,-1.218794,-1.446092,-0.011854,-1.218763,-1.446031,-0.011846,-1.218749,-1.445968,-0.011855,-1.218737,-1.445908,-0.011864,-1.218741,-1.445877,-0.011887,-1.218753,-1.445845,-0.011918,-1.218759,-1.445812,-0.011952,-1.218758,-1.445814,-0.011961,-1.218761,-1.445846,-0.011971,-1.218767,-1.445903,-0.011978,-1.218758,-1.445994,-0.011966,-1.218746,-1.446096,-0.011970,-1.218712,-1.446188,-0.011975,-1.218665,-1.446274,-0.011988,-1.218603,-1.446349,-0.012001,-1.218532,-1.446381,-0.012018,-1.218449,-1.446382,-0.012029,-1.218355,-1.446360,-0.012049,-1.218256,-1.446314,-0.012072,-1.218156,4
-1.446383,-0.012046,-1.217703,-1.446461,-0.012048,-1.217638,-1.446524,-0.012047,-1.217581,-1.446558,-0.012055,-1.217510,-1.446554,-0.012053,-1.217453,-1.446528,-0.012036,-1.217401,-1.446475,-0.012026,-1.217351,-1.446410,-0.012020,-1.217307,-1.446347,-0.012026,-1.217275,-1.446283,-0.012034,-1.217257,-1.446239,-0.012057,-1.217255,-1.446214,-0.012086,-1.217259,-1.446189,-0.012124,-1.217270,-1.446164,-0.012166,-1.217285,-1.446133,-0.012201,-1.217323,-1.446089,-0.012231,-1.217366,-1.446026,-0.012260,-1.217416,-1.445969,-0.012264,-1.217490,-1.445910,-0.012258,-1.217570,-1.445852,-0.012250,-1.217650,4
-1.445187,-0.012114,-1.218116,-1.445023,-0.012051,-1.218219,-1.444852,-0.011996,-1.218322,-1.444673,-0.011940,-1.218423,-1.444453,-0.011866,-1.218511,-1.444246,-0.011781,-1.218607,-1.444060,-0.011695,-1.218694,-1.443913,-0.011581,-1.218775,-1.443805,-0.011481,-1.218843,-1.443727,-0.011376,-1.218905,-1.443663,-0.011286,-1.218958,-1.443610,-0.011208,-1.219000,-1.443555,-0.011135,-1.219034,-1.443506,-0.011065,-1.219059,-1.443470,-0.011008,-1.219076,-1.443441,-0.010958,-1.219081,-1.443401,-0.010902,-1.219094,-1.443343,-0.010842,-1.219105,-1.443277,-0.010787,-1.219111,-1.443205,-0.010731,-1.219113,4
-1.443029,-0.010468,-1.219119,-1.443086,-0.010415,-1.219137,-1.443159,-0.010367,-1.219203,-1.443241,-0.010321,-1.219208,-1.443303,-0.010286,-1.219149,-1.443343,-0.010263,-1.219130,-1.443372,-0.010248,-1.219209,-1.443392,-0.010217,-1.219213,-1.443393,-0.010182,-1.219295,-1.443395,-0.010150,-1.219322,-1.443400,-0.010114,-1.219494,-1.443416,-0.010091,-1.219521,-1.443427,-0.010087,-1.219670,-1.443418,-0.010104,-1.219672,-1.443392,-0.010120,-1.219755,-1.443358,-0.010119,-1.219759,-1.443307,-0.010100,-1.219874,-1.443247,-0.010087,-1.219893,-1.443239,-0.010080,-1.220034,-1.443277,-0.010070,-1.220093,4
